story,case,direction,drift,label,x_m,y_m
Story5,DRIFT_YN_TP,Y,0.00036400,24,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00007700,24,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00039500,24,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00045700,25,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00004600,25,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00030300,25,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00004600,25,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00030300,25,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00004600,25,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00045700,25,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00004600,25,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00007700,25,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00042600,25,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00007700,25,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00033400,25,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00007700,25,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00033400,25,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00007700,25,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00042600,25,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00042600,26,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00004600,26,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00033400,26,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00004600,26,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00033400,26,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00004600,26,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00042600,26,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00004600,26,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00004600,26,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00042600,26,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00004600,26,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00033400,26,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00004600,26,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00033400,26,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00004600,26,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00042600,26,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00039500,27,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00004600,27,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00036400,27,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00004600,27,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00036400,27,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00004600,27,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00039500,27,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00004600,27,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00001500,27,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00042600,27,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00001500,27,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00033400,27,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00001500,27,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00033400,27,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00001500,27,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00042600,27,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00036400,28,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00004600,28,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00039500,28,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00004600,28,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00039500,28,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00004600,28,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00036400,28,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00004600,28,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00001500,28,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00042600,28,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00001500,28,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00033400,28,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00001500,28,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00033400,28,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00001500,28,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00042600,28,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00033400,29,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00004600,29,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00042600,29,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00004600,29,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00042600,29,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00004600,29,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00033400,29,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00004600,29,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00004600,29,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00042600,29,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00004600,29,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00033400,29,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00004600,29,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00033400,29,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00004600,29,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00042600,29,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00030300,30,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00004600,30,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00045700,30,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00004600,30,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00045700,30,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00004600,30,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00030300,30,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00004600,30,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00007700,30,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00042600,30,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00007700,30,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00033400,30,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00007700,30,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00033400,30,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00007700,30,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00042600,30,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00045700,31,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00007700,31,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00030300,31,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00007700,31,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00030300,31,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00007700,31,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00045700,31,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00007700,31,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00007700,31,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00045700,31,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00007700,31,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00030300,31,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00007700,31,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00030300,31,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00007700,31,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00045700,31,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00042600,32,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00007700,32,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00033400,32,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00007700,32,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00033400,32,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00007700,32,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00042600,32,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00007700,32,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00004600,32,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00045700,32,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00004600,32,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00030300,32,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00004600,32,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00030300,32,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00004600,32,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00045700,32,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00039500,33,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00007700,33,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00036400,33,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00007700,33,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00036400,33,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00007700,33,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00039500,33,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00007700,33,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00001500,33,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00045700,33,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00001500,33,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00030300,33,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00001500,33,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00030300,33,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00001500,33,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00045700,33,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00036400,34,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00007700,34,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00039500,34,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00007700,34,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00039500,34,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00007700,34,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00036400,34,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00007700,34,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00001500,34,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00045700,34,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00001500,34,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00030300,34,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00001500,34,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00030300,34,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00001500,34,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00045700,34,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00033400,35,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00007700,35,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00042600,35,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00007700,35,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00042600,35,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00007700,35,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00033400,35,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00007700,35,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00004600,35,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00045700,35,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00004600,35,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00030300,35,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00004600,35,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00030300,35,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00004600,35,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00045700,35,0.000000,0.000000
Story5,DRIFT_XP_TP,X,0.00030300,36,0.000000,0.000000
Story5,DRIFT_XP_TP,Y,0.00007700,36,0.000000,0.000000
Story5,DRIFT_XP_TN,X,0.00045700,36,0.000000,0.000000
Story5,DRIFT_XP_TN,Y,0.00007700,36,0.000000,0.000000
Story5,DRIFT_XN_TP,X,0.00045700,36,0.000000,0.000000
Story5,DRIFT_XN_TP,Y,0.00007700,36,0.000000,0.000000
Story5,DRIFT_XN_TN,X,0.00030300,36,0.000000,0.000000
Story5,DRIFT_XN_TN,Y,0.00007700,36,0.000000,0.000000
Story5,DRIFT_YP_TP,X,0.00007700,36,0.000000,0.000000
Story5,DRIFT_YP_TP,Y,0.00045700,36,0.000000,0.000000
Story5,DRIFT_YP_TN,X,0.00007700,36,0.000000,0.000000
Story5,DRIFT_YP_TN,Y,0.00030300,36,0.000000,0.000000
Story5,DRIFT_YN_TP,X,0.00007700,36,0.000000,0.000000
Story5,DRIFT_YN_TP,Y,0.00030300,36,0.000000,0.000000
Story5,DRIFT_YN_TN,X,0.00007700,36,0.000000,0.000000
Story5,DRIFT_YN_TN,Y,0.00045700,36,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00050300,1,16.250010,16.250000
Story4,DRIFT_XP_TP,Y,0.00006700,1,16.250010,16.250000
Story4,DRIFT_XP_TN,X,0.00063600,1,16.250010,16.250000
Story4,DRIFT_XP_TN,Y,0.00006700,1,16.250010,16.250000
Story4,DRIFT_XN_TP,X,0.00063600,1,16.250010,16.250000
Story4,DRIFT_XN_TP,Y,0.00006700,1,16.250010,16.250000
Story4,DRIFT_XN_TN,X,0.00050300,1,16.250010,16.250000
Story4,DRIFT_XN_TN,Y,0.00006700,1,16.250010,16.250000
Story4,DRIFT_YP_TP,X,0.00006700,1,16.250010,16.250000
Story4,DRIFT_YP_TP,Y,0.00050300,1,16.250010,16.250000
Story4,DRIFT_YP_TN,X,0.00006700,1,16.250010,16.250000
Story4,DRIFT_YP_TN,Y,0.00063600,1,16.250010,16.250000
Story4,DRIFT_YN_TP,X,0.00006700,1,16.250010,16.250000
Story4,DRIFT_YN_TP,Y,0.00063600,1,16.250010,16.250000
Story4,DRIFT_YN_TN,X,0.00006700,1,16.250010,16.250000
Story4,DRIFT_YN_TN,Y,0.00050300,1,16.250010,16.250000
Story4,DRIFT_XP_TP,X,0.00045800,2,16.250000,16.250000
Story4,DRIFT_XP_TP,Y,0.00006700,2,16.250000,16.250000
Story4,DRIFT_XP_TN,X,0.00068100,2,16.250000,16.250000
Story4,DRIFT_XP_TN,Y,0.00006700,2,16.250000,16.250000
Story4,DRIFT_XN_TP,X,0.00068100,2,16.250000,16.250000
Story4,DRIFT_XN_TP,Y,0.00006700,2,16.250000,16.250000
Story4,DRIFT_XN_TN,X,0.00045800,2,16.250000,16.250000
Story4,DRIFT_XN_TN,Y,0.00006700,2,16.250000,16.250000
Story4,DRIFT_YP_TP,X,0.00011100,2,16.250000,16.250000
Story4,DRIFT_YP_TP,Y,0.00050300,2,16.250000,16.250000
Story4,DRIFT_YP_TN,X,0.00011100,2,16.250000,16.250000
Story4,DRIFT_YP_TN,Y,0.00063600,2,16.250000,16.250000
Story4,DRIFT_YN_TP,X,0.00011100,2,16.250000,16.250000
Story4,DRIFT_YN_TP,Y,0.00063600,2,16.250000,16.250000
Story4,DRIFT_YN_TN,X,0.00011100,2,16.250000,16.250000
Story4,DRIFT_YN_TN,Y,0.00050300,2,16.250000,16.250000
Story4,DRIFT_XP_TP,X,0.00050300,3,16.250000,16.250000
Story4,DRIFT_XP_TP,Y,0.00011100,3,16.250000,16.250000
Story4,DRIFT_XP_TN,X,0.00063600,3,16.250000,16.250000
Story4,DRIFT_XP_TN,Y,0.00011100,3,16.250000,16.250000
Story4,DRIFT_XN_TP,X,0.00063600,3,16.250000,16.250000
Story4,DRIFT_XN_TP,Y,0.00011100,3,16.250000,16.250000
Story4,DRIFT_XN_TN,X,0.00050300,3,16.250000,16.250000
Story4,DRIFT_XN_TN,Y,0.00011100,3,16.250000,16.250000
Story4,DRIFT_YP_TP,X,0.00006700,3,16.250000,16.250000
Story4,DRIFT_YP_TP,Y,0.00045800,3,16.250000,16.250000
Story4,DRIFT_YP_TN,X,0.00006700,3,16.250000,16.250000
Story4,DRIFT_YP_TN,Y,0.00068000,3,16.250000,16.250000
Story4,DRIFT_YN_TP,X,0.00006700,3,16.250000,16.250000
Story4,DRIFT_YN_TP,Y,0.00068000,3,16.250000,16.250000
Story4,DRIFT_YN_TN,X,0.00006700,3,16.250000,16.250000
Story4,DRIFT_YN_TN,Y,0.00045800,3,16.250000,16.250000
Story4,DRIFT_XP_TP,X,0.00045800,4,16.250000,16.250000
Story4,DRIFT_XP_TP,Y,0.00011100,4,16.250000,16.250000
Story4,DRIFT_XP_TN,X,0.00068100,4,16.250000,16.250000
Story4,DRIFT_XP_TN,Y,0.00011100,4,16.250000,16.250000
Story4,DRIFT_XN_TP,X,0.00068100,4,16.250000,16.250000
Story4,DRIFT_XN_TP,Y,0.00011100,4,16.250000,16.250000
Story4,DRIFT_XN_TN,X,0.00045800,4,16.250000,16.250000
Story4,DRIFT_XN_TN,Y,0.00011100,4,16.250000,16.250000
Story4,DRIFT_YP_TP,X,0.00011100,4,16.250000,16.250000
Story4,DRIFT_YP_TP,Y,0.00045800,4,16.250000,16.250000
Story4,DRIFT_YP_TN,X,0.00011100,4,16.250000,16.250000
Story4,DRIFT_YP_TN,Y,0.00068000,4,16.250000,16.250000
Story4,DRIFT_YN_TP,X,0.00011100,4,16.250000,16.250000
Story4,DRIFT_YN_TP,Y,0.00068000,4,16.250000,16.250000
Story4,DRIFT_YN_TN,X,0.00011100,4,16.250000,16.250000
Story4,DRIFT_YN_TN,Y,0.00045800,4,16.250000,16.250000
Story4,DRIFT_XP_TP,X,0.00054700,5,16.250000,16.250000
Story4,DRIFT_XP_TP,Y,0.00011100,5,16.250000,16.250000
Story4,DRIFT_XP_TN,X,0.00059200,5,16.250000,16.250000
Story4,DRIFT_XP_TN,Y,0.00011100,5,16.250000,16.250000
Story4,DRIFT_XN_TP,X,0.00059200,5,16.250000,16.250000
Story4,DRIFT_XN_TP,Y,0.00011100,5,16.250000,16.250000
Story4,DRIFT_XN_TN,X,0.00054700,5,16.250000,16.250000
Story4,DRIFT_XN_TN,Y,0.00011100,5,16.250000,16.250000
Story4,DRIFT_YP_TP,X,0.00002200,5,16.250000,16.250000
Story4,DRIFT_YP_TP,Y,0.00045800,5,16.250000,16.250000
Story4,DRIFT_YP_TN,X,0.00002200,5,16.250000,16.250000
Story4,DRIFT_YP_TN,Y,0.00068000,5,16.250000,16.250000
Story4,DRIFT_YN_TP,X,0.00002200,5,16.250000,16.250000
Story4,DRIFT_YN_TP,Y,0.00068000,5,16.250000,16.250000
Story4,DRIFT_YN_TN,X,0.00002200,5,16.250000,16.250000
Story4,DRIFT_YN_TN,Y,0.00045800,5,16.250000,16.250000
Story4,DRIFT_XP_TP,X,0.00068000,6,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00011100,6,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00045800,6,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00011100,6,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00045800,6,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00011100,6,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00068000,6,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00011100,6,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00011100,6,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00045800,6,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00011100,6,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00068000,6,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00011100,6,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00068000,6,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00011100,6,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00045800,6,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00063600,7,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00011100,7,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00050300,7,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00011100,7,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00050300,7,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00011100,7,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00063600,7,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00011100,7,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00006700,7,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00045800,7,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00006700,7,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00068000,7,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00006700,7,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00068000,7,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00006700,7,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00045800,7,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00059200,8,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00011100,8,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00054700,8,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00011100,8,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00054700,8,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00011100,8,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00059200,8,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00011100,8,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,8,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00045800,8,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,8,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00068000,8,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00002200,8,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00068000,8,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,8,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00045800,8,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00068000,9,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00006700,9,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00045800,9,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00006700,9,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00045800,9,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00006700,9,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00068000,9,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00006700,9,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00011100,9,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00050300,9,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00011100,9,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00063600,9,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00011100,9,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00063600,9,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00011100,9,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00050300,9,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00063600,10,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00006700,10,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00050300,10,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00006700,10,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00050300,10,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00006700,10,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00063600,10,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00006700,10,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00006700,10,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00050300,10,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00006700,10,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00063600,10,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00006700,10,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00063600,10,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00006700,10,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00050300,10,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00059200,11,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00006700,11,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00054700,11,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00006700,11,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00054700,11,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00006700,11,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00059200,11,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00006700,11,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,11,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00050300,11,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,11,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00063600,11,0.000000,0.000000
Story4,DRIFT_YN_TP,X,0.00002200,11,0.000000,0.000000
Story4,DRIFT_YN_TP,Y,0.00063600,11,0.000000,0.000000
Story4,DRIFT_YN_TN,X,0.00002200,11,0.000000,0.000000
Story4,DRIFT_YN_TN,Y,0.00050300,11,0.000000,0.000000
Story4,DRIFT_XP_TP,X,0.00054700,12,0.000000,0.000000
Story4,DRIFT_XP_TP,Y,0.00006700,12,0.000000,0.000000
Story4,DRIFT_XP_TN,X,0.00059200,12,0.000000,0.000000
Story4,DRIFT_XP_TN,Y,0.00006700,12,0.000000,0.000000
Story4,DRIFT_XN_TP,X,0.00059200,12,0.000000,0.000000
Story4,DRIFT_XN_TP,Y,0.00006700,12,0.000000,0.000000
Story4,DRIFT_XN_TN,X,0.00054700,12,0.000000,0.000000
Story4,DRIFT_XN_TN,Y,0.00006700,12,0.000000,0.000000
Story4,DRIFT_YP_TP,X,0.00002200,12,0.000000,0.000000
Story4,DRIFT_YP_TP,Y,0.00050300,12,0.000000,0.000000
Story4,DRIFT_YP_TN,X,0.00002200,12,0.000000,0.000000
Story4,DRIFT_YP_TN,Y,0.00063600,12,0.000000,0.000000
